,FALSE,Name,Dialogue,senti_scores,compound,sentiment_category,,,
S1E1,FALSE,OPERATOR,Hello? I've got Princess Carolyn for you.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,BOJACK,"Uh, okay.","{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.2263}",0.2263,positive,,,
S1E1,FALSE,PRINCESS CAROLYN,BoJack.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,BOJACK,"Oh, my God, we just broke up.","{'neg': 0.283, 'neu': 0.505, 'pos': 0.212, 'compound': -0.1779}",-0.1779,negative,,,
S1E1,FALSE,PRINCESS CAROLYN,"Yeah, but I'm still your agent. I pride myself on my ability to separate my professional life from my personal life.","{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.7684}",0.7684,positive,,,
S1E1,FALSE,BOJACK,"Great. Then, as my agent, do you think I'm getting fat?","{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.6249}",0.6249,positive,,,
S1E1,FALSE,PRINCESS CAROLYN,"No way. You are in the prime of your life, never looked better.","{'neg': 0.295, 'neu': 0.705, 'pos': 0.0, 'compound': -0.5583}",-0.5583,negative,,,
S1E1,FALSE,BOJACK,What about as my ex-girlfriend?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,PRINCESS CAROLYN,You look like a pile of crap ate a second pile of crap and then crapped out a third pile of crap.,"{'neg': 0.308, 'neu': 0.593, 'pos': 0.099, 'compound': -0.6486}",-0.6486,negative,,,
S1E1,FALSE,BOJACK,"Wait, wait, so which pile of crap do I look like?","{'neg': 0.198, 'neu': 0.611, 'pos': 0.191, 'compound': -0.0258}",-0.0258,neutral,,,
S1E1,FALSE,PRINCESS CAROLYN,The third one.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,BOJACK,What? That's the worst one.,"{'neg': 0.506, 'neu': 0.494, 'pos': 0.0, 'compound': -0.6249}",-0.6249,negative,,,
S1E1,FALSE,PRINCESS CAROLYN,"I'm not calling you as your ex. I'm calling you as your agent. Remember that book you're pretending to write? Well, Penguin wants an update on your progress. Does Tuesday work for you, or are you gonna be too busy this week masturbating to old pictures of yourself?","{'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.6868}",0.6868,positive,,,
S1E1,FALSE,BOJACK,"I told you, that's not what was happening that time. I was masturbating to what the picture represented. You walked in at the worst possible moment!","{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.6588}",-0.6588,negative,,,
S1E1,FALSE,PRINCESS CAROLYN,"So, Tuesday, though?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,BOJACK,"Yes, fine!","{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5848}",0.5848,positive,,,
S1E1,FALSE,PINKY,You don't have anything?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,BOJACK,"Hey, you got the electricity back. Good for you.","{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404,positive,,,
S1E1,FALSE,PINKY,This company is in dire straits. We made a series of very bad investments. Ever hear of a young adult franchise called the Swamp Monsters of Malibu?,"{'neg': 0.228, 'neu': 0.772, 'pos': 0.0, 'compound': -0.7778}",-0.7778,negative,,,
S1E1,FALSE,BOJACK,"Uh, no.","{'neg': 0.688, 'neu': 0.312, 'pos': 0.0, 'compound': -0.296}",-0.296,negative,,,
S1E1,FALSE,PINKY,"Then why did we spend $20 million on marketing? Cries and slams on his desk It's okay, Pinky, go to your happy place. Uh Look, I know you're a busy guy.","{'neg': 0.079, 'neu': 0.758, 'pos': 0.163, 'compound': 0.4404}",0.4404,positive,,,
S1E1,FALSE,BOJACK,"Actually, I am a busy guy. I live a very active lifestyle.","{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.4576}",0.4576,positive,,,
S1E1,FALSE,BOJACK ON TV,"I know kindergarten is scary, but you're a big girl now, and you have to be brave.","{'neg': 0.107, 'neu': 0.66, 'pos': 0.234, 'compound': 0.5423}",0.5423,positive,,,
S1E1,FALSE,SARAH LYNN,"Okay, Daddy.","{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.2263}",0.2263,positive,,,
S1E1,FALSE,BOJACK ON TV,"Wait, did you just call me Daddy?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,BOJACK,"Little Sabrina grew up right before our eyes, right, Todd? Todd? Todd!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,TODD,What?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,BOJACK,Did Sabrina grow up before our eyes?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,TODD,Yes!,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4574}",0.4574,positive,,,
S1E1,FALSE,PINKY,We're tired of waiting. We're hiring you a ghostwriter.,"{'neg': 0.293, 'neu': 0.707, 'pos': 0.0, 'compound': -0.4404}",-0.4404,negative,,,
S1E1,FALSE,BOJACK,Diane Nugent?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,PINKY,"She's great, and she's got a thing for horses. Check this out.","{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.6249}",0.6249,positive,,,
S1E1,FALSE,BOJACK,"Hey, Secretariat. You know, I always wanted to play Secretariat in a movie. He's kind of my personal hero. Could never get the project off the ground, though. I mean, there was this one time I came close in the '90s, but then those pre-Fontaine movies came out and people got tired of seeing him running on-screen.","{'neg': 0.067, 'neu': 0.864, 'pos': 0.069, 'compound': -0.2144}",-0.2144,negative,,,
S1E1,FALSE,PINKY,Don't tell me. Tell her!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,BOJACK,She's cute.,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}",0.4588,positive,,,
S1E1,FALSE,PINKY,"Call her. That's a loan, by the way. We can't afford to be giving out free books to people, but you can take anything you want from the Swamp Monsters swag box.","{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.5106}",0.5106,positive,,,
S1E1,FALSE,BOJACK,"Oh, God, I'm a failure.","{'neg': 0.446, 'neu': 0.27, 'pos': 0.284, 'compound': -0.296}",-0.296,negative,,,
S1E1,FALSE,TODD,"Oh, you're not a failure.","{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.4023}",0.4023,positive,,,
S1E1,FALSE,BOJACK,Why did I say I could write a book?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,TODD,Because you have an amazing story to tell. Relax.,"{'neg': 0.0, 'neu': 0.511, 'pos': 0.489, 'compound': 0.7717}",0.7717,positive,,,
S1E1,FALSE,BOJACK,"Relax? Easy for you to say, you hippie. You've never had a day of stress in your life.","{'neg': 0.124, 'neu': 0.619, 'pos': 0.257, 'compound': 0.4588}",0.4588,positive,,,
S1E1,FALSE,TODD,Ow. Why?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,MOB BOSS,And that's for trying to sell E on the cartel's turf.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,TODD,"Oh, where's Gabriela?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,MOB BOSS,"She went back to Mexico City, ese, to be with her husband.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,TODD,"What? No! - Gabriela, why?","{'neg': 0.487, 'neu': 0.513, 'pos': 0.0, 'compound': -0.4314}",-0.4314,negative,,,
S1E1,FALSE,BOJACK,"Who? We were talking about me. Can you try to focus for, like, a second?","{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.4329}",0.4329,positive,,,
S1E1,FALSE,TODD,"Oh, yeah, sorry. You were saying?","{'neg': 0.173, 'neu': 0.533, 'pos': 0.293, 'compound': 0.2263}",0.2263,positive,,,
S1E1,FALSE,BOJACK,Never should have signed this book deal. You know what my problem is? I can't say no to people because I want everyone to like me.,"{'neg': 0.095, 'neu': 0.705, 'pos': 0.2, 'compound': 0.2472}",0.2472,positive,,,
S1E1,FALSE,TODD,You want everyone to like you?,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.4215}",0.4215,positive,,,
S1E1,FALSE,BOJACK,"Yeah, why? Do people not like me?","{'neg': 0.218, 'neu': 0.517, 'pos': 0.265, 'compound': 0.1154}",0.1154,positive,,,
S1E1,FALSE,TODD,for 10 minutes Uh Uh What were we talking about?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,BOJACK,"I can see the headline now, ""Stupid BoJack writes a stupid book about his stupid life, nobody cares.""","{'neg': 0.44, 'neu': 0.56, 'pos': 0.0, 'compound': -0.8807}",-0.8807,negative,,,
S1E1,FALSE,TODD,What newspapers are you reading?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,PRINCESS CAROLYN,"Hey, why don't you just let that lady write your book and be done with it?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,BOJACK,"Better question, why are you in my kitchen?","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",0.4404,positive,,,
S1E1,FALSE,PRINCESS CAROLYN,"I'm making breakfast. We had sex last night, dummy.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,BOJACK,"Ugh, I really got to start putting my phone on airplane mode when I drink.","{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.4215}",-0.4215,negative,,,
S1E1,FALSE,BOJACK,"This lady probably thinks I'm just some dumb sitcom actor. I hate her and her stupid, impossible-to-pronounce last name, Na-goo-ya-go-goo-goo-goo-ga.","{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.886}",-0.886,negative,,,
S1E1,FALSE,TODD,"You haven't even met her. Give her a chance. Oh, you should invite her to the party.","{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.6486}",0.6486,positive,,,
S1E1,FALSE,BOJACK,What party? Why are you so obsessed with throwing a party all of a sudden?,"{'neg': 0.125, 'neu': 0.556, 'pos': 0.32, 'compound': 0.5452}",0.5452,positive,,,
S1E1,FALSE,MOB BOSS,"You know how much money we lost 'cause of you? I can't even afford a hall now for my daughter's 15th birthday, and now I got a hundred guests coming and nowhere to put them. You owe me a party, and if you don't deliver","{'neg': 0.053, 'neu': 0.884, 'pos': 0.063, 'compound': 0.1027}",0.1027,positive,,,
S1E1,FALSE,TODD,Because parties are fun?,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.7184}",0.7184,positive,,,
S1E1,FALSE,BOJACK,This book is really important to me. I don't want to just hand it off to some stranger.,"{'neg': 0.06, 'neu': 0.682, 'pos': 0.258, 'compound': 0.6213}",0.6213,positive,,,
S1E1,FALSE,PRINCESS CAROLYN,"If it's so important, why have you written literally nothing in a year and a half?","{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.3327}",0.3327,positive,,,
S1E1,FALSE,BOJACK,"It's too much pressure. This book is my one shot at preserving my legacy. I'm a joke, and if this book isn't good, I'm gonna be a joke forever. Everyone thinks that I'm just this washed-up hack, but actually Oh, God, actually, what if they're right? I can't breathe. Am I dying? Toast. I smell burning toast!","{'neg': 0.058, 'neu': 0.827, 'pos': 0.114, 'compound': 0.4937}",0.4937,positive,,,
S1E1,FALSE,PRINCESS CAROLYN,"Oh, my God, my toast!","{'neg': 0.0, 'neu': 0.626, 'pos': 0.374, 'compound': 0.3382}",0.3382,positive,,,
S1E1,FALSE,BOJACK,"Todd, on my grave, I want it to say that I was born in 1975.","{'neg': 0.174, 'neu': 0.738, 'pos': 0.087, 'compound': -0.3182}",-0.3182,negative,,,
S1E1,FALSE,TODD,No one's gonna believe-,"{'neg': 0.423, 'neu': 0.577, 'pos': 0.0, 'compound': -0.296}",-0.296,negative,,,
S1E1,FALSE,BOJACK,"Damn it, can't you respect a dying man's wish?","{'neg': 0.406, 'neu': 0.386, 'pos': 0.208, 'compound': -0.3724}",-0.3724,negative,,,
S1E1,FALSE,TODD,You're not dying.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,DOCTOR,"Well, we did everything we could. Nurse, record the time of death. It doesn't get easier. It never gets easier.","{'neg': 0.321, 'neu': 0.6, 'pos': 0.079, 'compound': -0.7553}",-0.7553,negative,,,
S1E1,FALSE,SABRINA,What I don't What do you mean he's dead?,"{'neg': 0.381, 'neu': 0.619, 'pos': 0.0, 'compound': -0.6486}",-0.6486,negative,,,
S1E1,FALSE,DOCTOR,"That's right, sweetheart. He died of a broken heart because you didn't appreciate him enough, and now he's gone forever.","{'neg': 0.317, 'neu': 0.531, 'pos': 0.152, 'compound': -0.5659}",-0.5659,negative,,,
S1E1,FALSE,BOJACK,We might have gone too dark on that series finale.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,DOCTOR,I'm required to hand you over to the child protective services. You're the state's problem now.,"{'neg': 0.136, 'neu': 0.704, 'pos': 0.161, 'compound': 0.128}",0.128,positive,,,
S1E1,FALSE,TODD,Do you just take those DVDs with you everywhere you go?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,BOJACK,Linus walked around with a blanket. No one gave him shit for it.,"{'neg': 0.367, 'neu': 0.633, 'pos': 0.0, 'compound': -0.7003}",-0.7003,negative,,,
S1E1,FALSE,PRINCESS CAROLYN,How long is that doctor going to take? I have a meeting with another client at 3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,BOJACK,You have other clients?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,PRINCESS CAROLYN,"No, I make a living off you sitting on your ass all day.","{'neg': 0.388, 'neu': 0.612, 'pos': 0.0, 'compound': -0.6908}",-0.6908,negative,,,
S1E1,FALSE,BOJACK,Are your other clients more talented than I am? Your silence speaks volumes.,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.5563}",0.5563,positive,,,
S1E1,FALSE,PRINCESS CAROYLN,That was my intention,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,PIG DOCTOR,"Well, BoJack, it looks like what you experienced was a mild anxiety attack.","{'neg': 0.276, 'neu': 0.46, 'pos': 0.264, 'compound': -0.0516}",-0.0516,negative,,,
S1E1,FALSE,BOJACK,"Jesus, if that's mild, I don't want to know what spicy feels like. Too smart for the room? It was a salsa joke, people.","{'neg': 0.046, 'neu': 0.676, 'pos': 0.278, 'compound': 0.7334}",0.7334,positive,,,
S1E1,FALSE,PIG DOCTOR,You've been overstressed. I need you to take it easy.,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404,positive,,,
S1E1,FALSE,PRINCESS CAROLYN,"Take it easy, are you kidding? He doesn't have a job. He has no real responsibilities. He doesn't do anything but take it easy.","{'neg': 0.058, 'neu': 0.688, 'pos': 0.254, 'compound': 0.6597}",0.6597,positive,,,
S1E1,FALSE,PIG DOCTOR,"Well, can you take it even easier?","{'neg': 0.0, 'neu': 0.505, 'pos': 0.495, 'compound': 0.5994}",0.5994,positive,,,
S1E1,FALSE,BOJACK,"I can try, doctor. I can try.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,PRINCESS CAROLYN,This book deal is obviously stressing you out. Will you just call the ghostwriter already?,"{'neg': 0.152, 'neu': 0.848, 'pos': 0.0, 'compound': -0.3612}",-0.3612,negative,,,
S1E1,FALSE,BOJACK,"What, you want me to call this woman on the phone?","{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.0772}",0.0772,positive,,,
S1E1,FALSE,PIG DOCTOR,"Well, you just had another anxiety attack.","{'neg': 0.44, 'neu': 0.367, 'pos': 0.193, 'compound': -0.4019}",-0.4019,negative,,,
S1E1,FALSE,BOJACK,"And Entertainment Weekly said I wasn't consistent. Really, not even a pity laugh? I did almost die.","{'neg': 0.304, 'neu': 0.465, 'pos': 0.23, 'compound': -0.3776}",-0.3776,negative,,,
S1E1,FALSE,TODD,Ha.,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.34}",0.34,positive,,,
S1E1,FALSE,PIG DOCTOR,I have to check on some other patients.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,BOJACK,You have other patients?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,TODD,"BoJack, let's have a party, okay? I'll organize the whole thing. You can invite the ghostwriter and have a nice, casual conversation in a fun, pressure-free environment.","{'neg': 0.0, 'neu': 0.561, 'pos': 0.439, 'compound': 0.9022}",0.9022,positive,,,
S1E1,FALSE,BOJACK,"Okay, fine. We'll have a party.","{'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.6597}",0.6597,positive,,,
S1E1,FALSE,TODD,"Oh, thank God.","{'neg': 0.0, 'neu': 0.179, 'pos': 0.821, 'compound': 0.5574}",0.5574,positive,,,
S1E1,FALSE,BOJACK,But we're not getting a cotton candy machine. I can't control myself around those things.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,TODD,"I totally hear what you are saying, and I will do my best.","{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.6369}",0.6369,positive,,,
S1E1,FALSE,MOB BOSS,"Senor Horseman, I will never forget your generosity today. You have made a powerful ally for life. Mwah. Let's dance!","{'neg': 0.108, 'neu': 0.561, 'pos': 0.331, 'compound': 0.6763}",0.6763,positive,,,
S1E1,FALSE,BOJACK,"Todd, who was that guy? Who are all these people?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,TODD,"Oh, you know, just a variety of folks from all walks of life.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,BOJACK,Is this a Quinceanera?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,TODD,"Oh, so any party with Mexican teenage girls is a Quinceanera? Now who's racist?","{'neg': 0.238, 'neu': 0.6, 'pos': 0.162, 'compound': -0.336}",-0.336,negative,,,
S1E1,FALSE,BOJACK,I find that pinata offensive.,"{'neg': 0.5, 'neu': 0.5, 'pos': 0.0, 'compound': -0.4588}",-0.4588,negative,,,
S1E1,FALSE,TODD,"If you'll excuse me, I have a Virgin of Guadalupe pendant to present.","{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.0772}",0.0772,positive,,,
S1E1,FALSE,MR. PEANUTBUTTER,"BoJack! Oh, good Lord.","{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4926}",0.4926,positive,,,
S1E1,FALSE,BOJACK,"Hey, Mr. Peanutbutter.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,MR. PEANUTBUTTER,"Can you believe this, the two of us in the same house? Is this a crossover episode? No, I'm just kidding around, man. Seriously, though, how are you?","{'neg': 0.149, 'neu': 0.804, 'pos': 0.047, 'compound': -0.466}",-0.466,negative,,,
S1E1,FALSE,BOJACK,"Well, I've been kind of up and -","{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.2732}",0.2732,positive,,,
S1E1,FALSE,MR. PEANUTBUTTER,"Living the dream, huh? Yeah. Hey, we'll catch up later, all right? I want to talk to you. Erica, how are you looking so beautiful? I'm furious.","{'neg': 0.11, 'neu': 0.583, 'pos': 0.306, 'compound': 0.7242}",0.7242,positive,,,
S1E1,FALSE,DIANE,"Hey, BoJack, right? BoJack Horseman?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,BOJACK,"Yes. Oh, I'm I'm sorry, I don't want to mispronounce your name.","{'neg': 0.191, 'neu': 0.605, 'pos': 0.204, 'compound': 0.291}",0.291,positive,,,
S1E1,FALSE,DIANE,It's Diane.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,BOJACK,"Oh, Diane.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,DIANE,Thanks for inviting me to your party. Sorry I haven't really been mingling. I get kind of awkward at parties.,"{'neg': 0.124, 'neu': 0.465, 'pos': 0.411, 'compound': 0.813}",0.813,positive,,,
S1E1,FALSE,BOJACK,Have you tried alcohol?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,DIANE,"I don't know. Parties make me anxious in a real broad sense. Like, look at that guy. He's having fun. Why haven't I figured it out?","{'neg': 0.147, 'neu': 0.654, 'pos': 0.2, 'compound': 0.3699}",0.3699,positive,,,
S1E1,FALSE,BOJACK,What guy?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,DIANE,"No, there's no guy there. I'm just saying, like, a guy, you know?","{'neg': 0.277, 'neu': 0.566, 'pos': 0.157, 'compound': -0.2263}",-0.2263,negative,,,
S1E1,FALSE,BOJACK,"Oh, okay, yeah.","{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.4767}",0.4767,positive,,,
S1E1,FALSE,DIANE,"I'm probably just overthinking it because I never got the practice because I didn't get invited to any parties in high school. What am I talking about? You don't care about any of that. Shut up, Diane. You're at a party, compliment the host. You have a lovely home.","{'neg': 0.049, 'neu': 0.723, 'pos': 0.228, 'compound': 0.8648}",0.8648,positive,,,
S1E1,FALSE,BOJACK,"Yeah, well, if you're gonna throw away most of your adult life on some dumb sitcom, you might as well get a sweet house out of the deal, right?","{'neg': 0.092, 'neu': 0.644, 'pos': 0.263, 'compound': 0.6249}",0.6249,positive,,,
S1E1,FALSE,DIANE,So what are you working on these days?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E1,FALSE,BOJACK,"Well, mostly I just sit around the house and complain about things.","{'neg': 0.184, 'neu': 0.662, 'pos': 0.154, 'compound': -0.1027}",-0.1027,negative,,,
